COM,part_cadres_20,part_cadres_14,part_diplome_20,part_diplome_14,P20_POP,P14_POP,delta_elec,delta_score,score_2014,score_2020,croissance_pop,delta_pct_diplome,delta_pct_cadres,log_med_13
30189,0.057872230224261356,0.05683329544255897,0.22303666760453755,0.19626965440845684,147496.0,151075.0,0.0,-4.829999999999998,46.8,41.97,-0.02397534547953306,0.026767013196080713,0.0010389347817023886,9.713980239927446
30202,0.03540103901417761,0.036591569429092724,0.17441853604813828,0.14769116046899586,10482.000000000013,10155.0,1.0,7.480000000000004,45.83,53.31,0.03169330534762871,0.026727375579142426,-0.0011905304149151114,9.773428385622354
30259,0.048934319269247496,0.04909899164845535,0.206394084384515,0.18108445111314608,4598.0,4200.0,1.0,15.030000000000001,41.28,56.31,0.09053690105166723,0.025309633271368925,-0.0001646723792078572,9.873249233761223
30269,0.022707084255437684,0.019525423376314962,0.18481055629933663,0.1590635680665895,2436.0,2697.0,0.0,11.630000000000003,42.72,54.35,-0.10178269430994202,0.025746988232747126,0.003181660879122722,9.723523215315852
30270,0.0496121371719783,0.06451612903225809,0.22029746096558622,0.18863955119214595,1539.0,1428.0,0.0,-1.5,50.69,49.19,0.07485799093934986,0.03165790977344027,-0.01490399186027979,9.896120482190561
30341,0.03358518563138785,0.0325229520365692,0.1698487492311223,0.1383563075593065,11464.999999999987,11352.999999999998,0.0,10.100000000000001,41.48,51.58,0.009816890127469335,0.03149244167181581,0.0010622335948186484,9.754436348253568
31032,0.09736474537997522,0.09761050518640328,0.26580456608715497,0.25408594089057024,7265.0,6921.999999999986,0.0,2.8399999999999963,50.42,53.26,0.048363551809094574,0.011718625196584731,-0.0002457598064280614,10.085586862412844
31088,0.19050917907862833,0.18858583755522187,0.39071700727398684,0.3670306764648577,2887.0,2668.0,-1.0,-1.75,46.88,45.13,0.07888877262742078,0.02368633080912913,0.0019233415234064521,10.228967050106116
31113,0.16568818923067186,0.1609205495639291,0.36961608934596024,0.3500589698000247,14377.000000000004,12640.000000000002,1.0,6.369999999999997,44.56,50.93,0.1287633187217434,0.01955711954593553,0.004767639666742762,10.059807306791082
31149,0.1296690477504783,0.10980436198552723,0.3016432373557739,0.2730610372425526,39866.00000000001,38541.000000000015,0.0,9.0,40.62,49.62,0.033801220582992286,0.028582200113221323,0.019864685764951068,9.974662656605211
31157,0.11489015246624036,0.11140712409331899,0.304163970844161,0.28392680268707005,20100.0,17004.0,1.0,-23.65,60.75,37.1,0.1672712045684861,0.02023716815709098,0.0034830283729213735,10.02439163856975
31165,0.07853698019290416,0.06571367530907081,0.23928304415454282,0.2106484370961487,6448.0,5827.0,-1.0,-2.549999999999997,38.94,36.39,0.10126771704339,0.02863460705839413,0.012823304883833347,9.993541518376567
31169,0.17553295235383173,0.1487143842667384,0.3993744777657197,0.3556487261694491,6982.0,6273.000000000002,-1.0,-9.96,47.79,37.83,0.10708069956823785,0.04372575159627062,0.026818568087093347,10.149353833243307
31187,0.118797626495824,0.10907622076925635,0.29666743202944423,0.2571514925598283,12119.0,11742.999999999996,0.0,10.79,39.24,50.03,0.03151715060340621,0.03951593946961596,0.009721405726567642,10.041571068507874
31193,0.03452464150979968,0.037013660482,0.18392521277875926,0.15675258070499998,1895.0,1876.0,-1.0,0.13000000000000256,50.4,50.53,0.01007698795035683,0.02717263207375928,-0.002489018972200316,9.873466393424117
31239,0.02750611246943765,0.014950559749933557,0.1393643031784841,0.10704600780952386,1636.0,1768.9999999999925,0.0,-12.579999999999998,51.42,38.84,-0.07816017699708855,0.03231829536896025,0.012555552719504095,9.730125737113648
31311,0.05476986272466442,0.04577464788732397,0.18771267688072893,0.157570422535211,1200.0,1150.0,-1.0,10.25,46.38,56.63,0.04255961441879563,0.030142254345517927,0.008995214837340448,9.91353688838913
31446,0.15511293499019022,0.14796671114153237,0.3962800690340293,0.3803848776470869,14730.0,13985.999999999998,0.0,-4.420000000000002,39.95,35.53,0.0518294011928635,0.015895191386942398,0.0071462238486578455,10.0450160495764
31499,0.08424908424908426,0.08245308249905678,0.23579277864992151,0.2055240826871002,9555.0,9066.999999999996,0.0,-4.839999999999996,50.48,45.64,0.052423129028317916,0.030268695962821307,0.001796001750027476,9.965109324092298
31555,0.15637076715351284,0.14749865872887566,0.34383162302416675,0.31598446074116515,498003.0,466296.99999999994,0.0,-0.0800000000000054,52.06,51.98,0.0657833309357354,0.027847162283001603,0.008872108424637176,9.908475094047168
32160,0.10741938120718925,0.08975434391851408,0.2696120622503676,0.24206111443978431,9227.0,8345.0,0.0,-3.519999999999996,53.69,50.17,0.10047141148261929,0.027550947810583287,0.01766503728867516,9.980669027928633
33003,0.04497165267255745,0.04238577128091753,0.16763639611518158,0.13187782198987782,16591.00000000001,15314.999999999996,0.0,3.6799999999999997,35.4,39.08,0.08002763937648005,0.035758574125303755,0.00258588139163992,9.864301124509392
33029,0.0839108341641993,0.06362612612612613,0.2445992812721264,0.2057057057057057,5625.0,5328.0,0.0,-5.299999999999997,42.69,37.39,0.054245014852394746,0.0388935755664207,0.020284708038073168,9.986282878533807
33167,0.0576932992993892,0.059686465604629875,0.207118528055318,0.17342514407919085,18013.00000000001,16756.000000000007,0.0,21.009999999999998,41.77,62.78,0.07233731635663254,0.033693383976127145,-0.0019931663052406776,9.811450581363415
33281,0.1225101833989248,0.10590300987067144,0.3198035463031563,0.2708954255069925,74009.00000000001,69301.0,0.0,16.11,48.81,64.92,0.0657273713243054,0.0489081207961638,0.01660717352825336,9.982113872991318
33314,0.014752163650668764,0.025695202168552898,0.1022816679779701,0.10611445147520997,5084.0,4924.000000000015,0.0,-16.0,54.02,38.02,0.03197714500499771,-0.0038327834972398667,-0.010943038517884134,9.782336350971978
33318,0.12354850597324134,0.1112331115589706,0.2969211421187421,0.26145912605586263,65865.99999999999,61513.999999999985,0.0,-1.3200000000000003,51.89,50.57,0.06835758395462044,0.035462016062879465,0.012315394414270736,10.020848276809389
33339,0.07250068830293203,0.06647398843930633,0.18569506512472272,0.13945086705202306,1383.0,1393.0,0.0,-1.3900000000000006,42.86,41.47,-0.007204642115047122,0.046244198072699666,0.006026699863625709,9.925355622367382
33449,0.11156990255650301,0.10068830307711486,0.297916794018964,0.2523466763789235,32357.0,29779.000000000007,1.0,-7.75,60.21,52.46,0.08302693373854986,0.045570117640040486,0.010881599479388146,10.081135506630334
33529,0.061924839697519864,0.051194366577627326,0.24397032859717488,0.18743327002596086,26269.00000000001,25989.999999999996,0.0,-1.7899999999999991,45.98,44.19,0.010677688084262726,0.05653705857121402,0.010730473119892538,9.960576519520256
34003,0.033081139054925955,0.03216952099713066,0.17335346249947228,0.15406103665929963,29200.999999999975,26111.0,0.0,7.180000000000007,47.91,55.09,0.11184627378344025,0.019292425840172656,0.0009116180577952923,9.776146484067638
34009,0.05943689205769785,0.032699167657550536,0.20165213993828757,0.16884661117717004,1764.0,1682.0,-1.0,3.1099999999999994,50.81,53.92,0.04760039603384314,0.03280552876111753,0.026737724400147315,9.840916325774598
34014,0.1478705575756608,0.15681063122923597,0.41821346075542554,0.3840531561461796,1483.0,1487.0,0.0,-4.280000000000001,57.52,53.24,-0.0026936043222232087,0.03416030460924596,-0.008940073653575159,10.20339459461048
34028,0.02834824628227793,0.024903714349185084,0.17577836341879796,0.14587765824601753,5735.999999999999,6108.000000000022,0.0,1.1899999999999977,37.31,38.5,-0.06283728405906963,0.02990070517278043,0.0034445319330928467,9.718061180788695
34057,0.12460334991547824,0.12748680749762584,0.37860348529404586,0.3336799882457843,23468.999999999993,19156.999999999996,0.0,-1.8400000000000034,53.89,52.05,0.20301221728809082,0.04492349704826154,-0.0028834575821476,10.02857716337495
34079,0.04129895981421372,0.04140056280371039,0.17946393841614922,0.1643996230983664,9126.0,8480.999999999996,0.0,-2.5800000000000054,38.27,35.69,0.07329911512564813,0.015064315317782823,-0.00010160298949667135,9.744335497768814
34108,0.045514980071918294,0.041470448029762186,0.18670727061899636,0.15686051928508898,23485.0,22896.000000000004,0.0,1.1199999999999974,56.89,58.01,0.02539969666486286,0.02984675133390738,0.0040445320421561085,9.828359829844288
34116,0.1400279974134543,0.11652915633180941,0.35234647793834734,0.33523554540782957,8884.999999999989,7596.999999999998,0.0,-6.469999999999999,56.47,50.0,0.15661102908552849,0.017110932530517764,0.023498841081644906,9.975631011262326
34142,0.029664368293664808,0.03576751117734724,0.17546165309628445,0.14469584067199567,7382.0,7381.0,0.0,-4.840000000000003,51.88,47.04,0.0001354738198919847,0.030765812424288774,-0.006103142883682435,9.664071007000786
34145,0.041272789716546174,0.04160687714447183,0.17765243737548947,0.14529221622932098,26355.999999999993,24873.000000000007,0.0,2.509999999999998,43.65,46.16,0.05791307524938105,0.03236022114616849,-0.000334087427925657,9.723208707984202
34146,0.054703665340363736,0.04369452255818938,0.19380096996284857,0.15577896909884154,4484.0,3767.0,0.0,-1.2700000000000031,52.31,51.04,0.17423657650000912,0.03802200086400703,0.011009142782174353,9.857317229446254
34151,0.034519354434429085,0.03901435299640004,0.17518386446392648,0.15169305647330728,6395.0,6176.999999999994,-1.0,12.199999999999996,39.67,51.87,0.03468371831704431,0.0234908079906192,-0.004494998561970956,9.823253159825523
34154,0.09050389104648371,0.08585303922079605,0.28141986584965506,0.24349020559861606,16713.99999999999,16765.000000000004,0.0,2.490000000000002,42.71,45.2,-0.0030466883389497212,0.037929660251039,0.004650851825687655,9.964817807687734
34157,0.03994551546930257,0.04342512962548676,0.18378305490386834,0.1530504055200249,12384.999999999987,11196.000000000004,-1.0,-3.729999999999997,51.86,48.13,0.1009294912881149,0.03073264938384343,-0.0034796141561841895,9.806095206527479
34172,0.1079016457069575,0.0972540843178618,0.29352221126689726,0.2673890797512196,299096.0,275318.00000000006,0.0,9.689999999999998,37.54,47.23,0.082837798863304,0.026133131515677643,0.0106475613890957,9.755446642219008
34198,0.08644917956900078,0.1058422268676422,0.30965755362931074,0.25965452745076467,9438.000000000004,9089.0,0.0,-2.3399999999999963,50.68,48.34,0.037679202167563375,0.05000302617854607,-0.019393047298641428,10.050695822157351
34199,0.04327351406389207,0.04910516848032808,0.22604047346315387,0.18804177627552537,7857.0,8200.000000000022,1.0,7.890000000000001,51.35,59.24,-0.042729300076526755,0.037998697187628494,-0.005831654416436009,9.699999558880359
34213,0.06367769576117377,0.06056493221749227,0.2100577302471303,0.17909015716576804,6008.0,6089.0000000000055,0.0,1.6199999999999974,49.85,51.47,-0.013391950164603372,0.03096757308136225,0.0031127635436815,9.890368540042973
34217,0.14145413726175596,0.11458909508036995,0.40228349706429667,0.3564179213379823,6007.0,4953.999999999998,0.0,15.329999999999998,40.7,56.03,0.19273012480085683,0.04586557572631439,0.02686504218138601,10.060256230983878
34239,0.06157246605620461,0.06253669563983051,0.22797600252604988,0.19384395002449245,6334.0,5648.0,0.0,1.5300000000000011,42.72,44.25,0.11463044792550647,0.03413205250155743,-0.0009642295836259016,9.864499193338956
34270,0.12670334669382902,0.10949456966038838,0.3468771037877573,0.28375432020261954,11843.0,8595.000000000005,1.0,-3.0899999999999963,48.18,45.09,0.320556336904545,0.06312278358513779,0.017208777033440634,10.088887698939681
34276,0.11282191371114818,0.10813704496788008,0.30294359970541407,0.26659528907922914,4893.0,4670.0,0.0,1.9600000000000009,52.49,54.45,0.04664654062618112,0.03634831062618493,0.004684868743268095,9.980888311796885
34301,0.04766768617474749,0.04000738213404228,0.21138130409780956,0.17040393034376608,44576.0,44136.0,0.0,-0.5300000000000011,47.63,47.1,0.00991982162726579,0.04097737375404348,0.00766030404070521,9.72507833256209
34336,0.03540132842135716,0.047697368421052634,0.16371509172929347,0.15037593984962405,4099.0,4256.0,0.0,1.9500000000000028,50.58,52.53,-0.03758671051714302,0.013339151879669414,-0.012296039999695474,9.811802935286995
34337,0.07102334879026331,0.05523650412446486,0.23995512841300656,0.20758066200271483,10463.0,9577.0,0.0,-0.2700000000000031,51.34,51.07,0.08848083385942651,0.032374466410291736,0.015786844665798452,9.92289794605595
35040,0.07255602095239042,0.04457865976416451,0.22596171116372826,0.18607995398331895,3632.0,3477.0,-1.0,1.1799999999999997,52.21,53.39,0.04361360771332201,0.039881757180409316,0.027977361188225906,9.953578457676697
35093,0.06330809214578464,0.05733168904109239,0.2763634872983334,0.23842217149598585,10234.999999999998,9846.0,0.0,-13.259999999999998,55.5,42.24,0.03874793777724328,0.037941315802347525,0.005976403104692253,9.99586160796099
35188,0.0706917875176205,0.06947595612520946,0.2376841430213981,0.1931015647519259,6743.0,6473.999999999998,1.0,8.590000000000003,45.22,53.81,0.04071077424839231,0.04458257826947218,0.0012158313924110348,9.99464576821081
35238,0.13526090796883006,0.1214779305902058,0.3112707025960143,0.2720497926986762,222485.0,213454.0,0.0,9.519999999999996,55.83,65.35,0.04143833082333259,0.03922090989733812,0.013782977378624259,9.909000108220795
35288,0.06794221494542384,0.05809383046628433,0.2661647657782147,0.20851902464034178,46995.00000000001,45980.00000000001,0.0,29.400000000000006,41.3,70.7,0.02183469373722957,0.05764574113787291,0.009848384479139508,9.913338868586502
37003,0.061188622565056486,0.050312692234769356,0.2223421501038655,0.17186428301077117,12569.0,13371.000000000002,-1.0,-12.919999999999995,53.76,40.84,-0.061854717689827865,0.05047786709309432,0.01087593033028713,9.870292647678488
37063,0.030262422820664762,0.015815860736763113,0.11640224515852522,0.09056478123706961,4895.0,5058.0,-1.0,10.21,46.66,56.87,-0.032756872265300885,0.02583746392145561,0.014446562083901649,9.762442287054013
37072,0.03534664516929183,0.05179748856476354,0.2062507751457274,0.19084022539969692,8063.0,8073.0,0.0,-8.089999999999996,62.47,54.38,-0.0012394647099931433,0.015410549746030483,-0.01645084339547171,9.870292647678488
37261,0.09852260750153355,0.09300328664536321,0.27144551223169494,0.23590124572806637,137849.99999999997,136125.0,1.0,5.18,49.76,54.94,0.012592556216681317,0.035544266503628574,0.005519320856170337,9.846062134728003
38053,0.06121772470455624,0.05860683857087156,0.20266324552568826,0.1830644444216192,29389.0,27366.000000000007,0.0,-5.400000000000006,47.84,42.44,0.07131908771570572,0.019598801104069058,0.002610886133684681,9.836546146782247
38151,0.04908433340175702,0.05779284672538442,0.18502676983727834,0.17599266476746267,36970.0,35875.00000000001,0.0,-8.299999999999997,45.19,36.89,0.030066098868754665,0.009034105069815668,-0.008708513323627404,9.815809286558794
38158,0.10498349806309874,0.11139349032884388,0.29186858290807455,0.28574126082306284,10111.999999999987,10152.999999999998,0.0,-5.189999999999998,46.76,41.57,-0.004046390914586695,0.0061273220850117105,-0.0064099922657451375,10.01307839345159
38169,0.07418020296276245,0.07067096690726056,0.2102483224346317,0.1942877103532455,23049.000000000007,22366.000000000004,0.0,27.92,33.42,61.34,0.030080435947612116,0.015960612081386216,0.0035092360555018937,9.831088887914344
38185,0.14745049170114197,0.13998079050370946,0.31878011719652505,0.29373345075982404,158239.99999999997,160778.99999999997,0.0,13.11,40.03,53.14,-0.015917883327006166,0.025046666436701004,0.00746970119743251,9.892089507583757
38193,0.07216950998884429,0.07321071375680155,0.19843196043527267,0.18235939629819353,16717.0,16040.0,-1.0,24.429999999999996,31.3,55.73,0.041340563282124876,0.016072564137079137,-0.0010412037679572578,9.826750486315747
38229,0.18639854769437453,0.17038696893039879,0.4419609836035546,0.41200842766635404,18220.999999999996,17323.000000000004,1.0,7.299999999999997,46.56,53.86,0.05053967677093674,0.029952555937200587,0.016011578763975742,10.255903439554476
38298,0.024053382991930477,0.01728893203239214,0.12119801365611421,0.10142759164273102,6444.0,6675.99999999998,1.0,2.720000000000006,34.66,37.38,-0.03536954048485619,0.019770422013383193,0.006764450959538336,9.71087320625674
38337,0.06595484082307766,0.051087642568177154,0.211158917052966,0.19491374062298428,6645.0,6128.000000000002,-1.0,-8.530000000000001,55.07,46.54,0.08099625972691804,0.016245176429981717,0.014867198254900509,9.908723819331374
38449,0.04455752441033821,0.031930975690073915,0.15665573998846147,0.1552845239401994,6076.0,5995.000000000002,0.0,3.8500000000000014,48.61,52.46,0.013420796254047573,0.0013712160482620694,0.012626548720264294,9.88837391472608
38517,0.08033473030997083,0.07602263102452658,0.245045333295366,0.20623856479584968,7754.99999999999,7632.0,-1.0,9.329999999999998,43.03,52.36,0.01598786248251649,0.038806768499516336,0.004312099285444251,9.930616219924381
38545,0.06607050975490283,0.07301988081961118,0.2310380594671696,0.19885875084368315,8614.0,8029.999999999989,0.0,-15.780000000000001,50.54,34.76,0.07020425867324853,0.03217930862348645,-0.006949371064708346,10.044176601247248
38553,0.05224853360680203,0.05146281700233009,0.16356091176455625,0.16872765788821106,18891.000000000007,18463.0,0.0,-1.0399999999999991,47.19,46.15,0.022916888761109533,-0.0051667461236548085,0.0007857166044719435,9.766980307881465
38562,0.03861383923063126,0.05484387510008006,0.17839268914039388,0.16119562316519884,7304.99999999999,7494.0,1.0,-11.07,55.53,44.46,-0.025543655168833723,0.017197065975195047,-0.0162300358694488,9.89809805525169
39478,0.030127733110697233,0.033227063242311346,0.14949115869927573,0.13285772305980503,8894.999999999998,10096.0,0.0,-4.789999999999999,51.31,46.52,-0.1266499846810607,0.0166334356394707,-0.003099330131614113,9.775502654395146
40209,0.06866802975819025,0.06164509250802308,0.256729460784946,0.22458118350055192,5519.0,4924.0,0.0,3.6500000000000057,44.16,47.81,0.11407547613515767,0.032148277284394094,0.007022937250167172,10.015952769923887
40279,0.04538418983019436,0.04678424392088088,0.1949758739819115,0.18422119777797774,14125.999999999987,13189.000000000002,0.0,-11.019999999999996,50.11,39.09,0.06863392214298258,0.01075467620393375,-0.0014000540906865186,9.880628258390045
40281,0.05988507879003846,0.057254735950894274,0.24365465343225934,0.2049952375912795,9726.0,9449.0,0.0,9.100000000000001,44.57,53.67,0.028893796181105103,0.038659415840979844,0.0026303428391441855,9.925924428904953
40284,0.041677353167478844,0.03330796973062024,0.19004873044370352,0.16548537930227383,7798.0,7717.000000000015,1.0,-1.259999999999998,58.78,57.52,0.010441603084938578,0.024563351141429685,0.008369383436858606,9.877143577196525
41136,0.04617271516926875,0.04405357431015007,0.15419288719588423,0.13264482814264966,6211.0,6197.0,1.0,-2.1199999999999974,50.93,48.81,0.0022566095971949807,0.021548059053234564,0.0021191408591186775,9.883216815693771
41194,0.03511745674888324,0.03287595788614599,0.13796606299361902,0.12687728128449882,18205.999999999975,17459.000000000004,0.0,-5.719999999999999,45.3,39.58,0.04189593508045952,0.011088781709120199,0.002241498862737251,9.835565536050671
41232,0.03937385100111675,0.025750277880696556,0.12367795889169239,0.09744349759170062,4925.0,5398.0,0.0,3.9299999999999997,54.02,57.95,-0.09170423997176158,0.026234461299991768,0.013623573120420191,9.865647219552946
42005,0.04553843878604111,0.04479108279214556,0.17126955526067575,0.1429143456994382,10108.0,9875.999999999976,0.0,17.680000000000007,42.16,59.84,0.023219618043016865,0.02835520956123755,0.0007473559938955474,9.827559977190218
42095,0.022968800010167517,0.0255902700139219,0.12595395282766728,0.1134114367468881,16952.999999999993,16931.0,-1.0,6.050000000000004,47.41,53.46,0.001298548169721414,0.012542516080779179,-0.002621470003754383,9.77773534723007
42218,0.06273608005742325,0.059076153040233045,0.19635506722627288,0.17894307293327325,174081.99999999994,170761.0,0.0,11.199999999999996,47.71,58.91,0.019261534527148072,0.01741199429299964,0.003659927017190201,9.780980878043332
43112,0.025718704857077456,0.030601383714741883,0.1488722361954793,0.18281000532197977,3451.0,3758.0,0.0,-10.119999999999997,52.86,42.74,-0.08522285687540787,-0.03393776912650048,-0.004882678857664427,9.801786997709788
44020,0.08954342914946793,0.07210571556510412,0.2517521724239348,0.20381013966458708,20450.0,18675.000000000004,-1.0,15.520000000000003,37.41,52.93,0.09079715146993017,0.04794203275934769,0.017437713584363815,9.954497473443874
44043,0.10343397116306513,0.08375700928774102,0.26590394501982534,0.22489827849282712,7507.0,6716.999999999996,0.0,4.330000000000005,45.41,49.74,0.11119429230613775,0.04100566652699822,0.01967696187532411,9.976459164991951
44052,0.02071898873827502,0.020357329052227043,0.1250326176531184,0.1040447273891985,8109.000000000001,7546.999999999997,0.0,17.060000000000002,31.08,48.14,0.0718244226596898,0.02098789026391991,0.00036165968604797913,9.887822007873945
44069,0.06958202730446186,0.06653772695791339,0.25751956456978875,0.21609871325496646,16041.999999999996,16126.999999999998,0.0,-8.659999999999997,55.8,47.14,-0.00528460305364753,0.04142085131482229,0.0030443003465484703,9.971958548739424
44084,0.062437048443131624,0.06747520477874673,0.2137510121790189,0.19187449382341387,8517.0,8058.000000000027,0.0,9.979999999999997,45.07,55.05,0.05539877938978499,0.02187651835560503,-0.005038156335615107,9.948991901040587
44087,0.039062990318073136,0.03616481755963697,0.15346450411791107,0.1271391674155064,7626.00000000001,7315.000000000002,0.0,15.229999999999997,37.93,53.16,0.041636426963284734,0.026325336702404667,0.0028981727584361655,9.870861049709035
44103,0.02418573601732169,0.01905183459350967,0.14299866291588043,0.1103131285816935,7215.999999999995,7036.999999999999,-1.0,6.490000000000002,50.57,57.06,0.025118839775910118,0.03268553433418693,0.00513390142381202,9.862014304329554
44109,0.15451417878242976,0.13031794836271593,0.34922603321905,0.30019084062096296,320732.0,298029.0,0.0,3.450000000000003,56.22,59.67,0.07341508624190851,0.04903519259808703,0.024196230419713832,9.939127447489716
44120,0.06951056941534946,0.06239683570670151,0.22757569986669207,0.18644185260434176,5251.0,4841.0,0.0,-8.530000000000001,50.96,42.43,0.08129722369816328,0.04113384726235031,0.00711373370864795,9.926817448431834
44135,0.037144412904786386,0.03568242640499554,0.2496353372385343,0.19915254237288135,4024.0,4484.0,0.0,10.0,38.13,48.13,-0.10823907241247532,0.050482794865652936,0.001461986499790846,9.979884827700733
44143,0.10766923512251585,0.08939582666373284,0.2965994824777002,0.23291597254241098,42992.99999999999,39505.0,0.0,13.229999999999997,47.39,60.62,0.08461006556934692,0.0636835099352892,0.018273408458783003,9.931318865684714
44162,0.09486313623571486,0.08060726093491574,0.27040634247774026,0.22454821678886552,49067.00000000003,44337.0,0.0,-3.530000000000001,46.72,43.19,0.10136716818130687,0.045858125688874735,0.014255875300799123,9.920248092386796
44184,0.06672182384435227,0.05383873797203821,0.22622544153574348,0.1910201611657041,71887.0,69350.00000000001,0.0,3.710000000000001,53.44,57.15,0.0359292949427239,0.035205280370039366,0.012883085872314057,9.863108168382785
44204,0.12985799701046338,0.12060836355982156,0.30269058295964124,0.26040697404484736,10704.0,9108.999999999996,1.0,1.6099999999999994,50.1,51.71,0.16135456762319933,0.04228360891479388,0.009249633450641823,10.063853165310626
45028,0.05893991360283383,0.05815334440225041,0.18828906599398038,0.16493241415559579,7384.0,7564.0,-1.0,-16.979999999999997,58.41,41.43,-0.02408465359565959,0.02335665183838459,0.0007865692005834188,9.903887472557455
45053,0.032826782556259405,0.03201155685800472,0.1254395455786462,0.10901554463895048,5212.0,5742.0,0.0,-16.47,53.48,37.01,-0.09684392243627293,0.016424000939695718,0.000815225698254686,9.855499240710202
45147,0.06984774365304189,0.061202547532559354,0.2078108852265648,0.16978501051521813,21104.00000000001,20791.0,1.0,-8.96,55.47,46.51,0.014942395213708437,0.03802587471134666,0.008645196120482534,9.871259476665674
45286,0.12768714401517595,0.08674408274696885,0.3225417395756842,0.2797330868507451,9225.0,8281.0,0.0,-7.770000000000003,47.06,39.29,0.10795345587502858,0.04280865272493911,0.0409430612682071,10.089510583746897
45338,0.04974674402998727,0.03995041144277196,0.15298703372187006,0.14112668483672727,6835.0,6905.000000000007,0.0,0.020000000000003126,41.43,41.45,-0.010189316685343286,0.011860348885142785,0.009796332587215309,9.937180193502597
46102,0.07548300678809833,0.06628877748657139,0.2745476542021284,0.23343030988185956,9783.999999999987,9820.000000000044,0.0,-0.7600000000000051,43.38,42.62,-0.0036727239815075308,0.04111734432026884,0.00919422930152694,9.908150576763775
47004,0.023450841115053255,0.032021503977278,0.12235483503186761,0.1252597835189111,4253.0,4324.0,-1.0,5.670000000000002,40.68,46.35,-0.01655628350546401,-0.0029049484870434794,-0.008570662862224746,9.688064124237057
47032,0.05991340574056381,0.07094382348407978,0.21204343039836132,0.17776956613594125,6222.0,6166.000000000005,0.0,-12.36,52.35,39.99,0.009041069011486158,0.03427386426242007,-0.011030417743515972,9.949229597646221
47049,0.027768594435790384,0.03160635508152548,0.14820474885892543,0.1282591769026305,2402.0,2349.0,0.0,-0.7199999999999989,56.43,55.71,0.02231201798101612,0.019945571956294927,-0.0038377606457351,9.772277273565717
47157,0.03941360594831173,0.036382036592872175,0.1692589807874137,0.14758419303130363,17265.0,17747.999999999996,1.0,0.519999999999996,54.1,54.62,-0.027591502674708224,0.021674787756110064,0.0030315693554395576,9.769918063947866
47175,0.03219749787277245,0.05406574394463668,0.20614427446455816,0.18728373702422146,2338.0,2312.0,-1.0,6.410000000000004,46.44,52.85,0.01118291223974488,0.018860537440336694,-0.02186824607186423,9.86051045968099
47201,0.07057313943541488,0.03695403329522566,0.21075705731394354,0.17498515484302626,9352.0,9546.000000000002,0.0,19.04,35.25,54.29,-0.020531994413937937,0.03577190247091727,0.03361910614018922,9.880337019560342
47310,0.023134920315665223,0.022073765571055077,0.12614675383656637,0.10595889039828969,9213.0,8973.0,0.0,-4.060000000000002,47.07,43.01,0.026395461810873044,0.02018786343827668,0.001061154744610146,9.755480462156829
47323,0.03517080630705365,0.03582831805480726,0.16352221909216708,0.15079798587824012,21690.00000000001,23262.999999999993,-1.0,6.869999999999997,42.93,49.8,-0.07001279071912414,0.012724233213926961,-0.0006575117477536085,9.766426127147035
49035,0.11460574098678024,0.10607048142695566,0.31733599850343047,0.28761799858216064,6756.99999999999,6575.000000000003,0.0,9.82,45.61,55.43,0.027304426506209012,0.029717999921269833,0.008535259559824579,10.127857018776144
49099,0.062481397084334374,0.05512739552785494,0.1991826244799965,0.1719181184956611,54357.00000000002,53853.0,0.0,-1.5300000000000011,55.49,53.96,0.009315287765039315,0.027264505984335385,0.007354001556479431,9.866927297224326
49328,0.05463339834385065,0.05233294048764349,0.2006562072239494,0.17889067892553046,26154.0,27301.000000000004,0.0,20.060000000000002,43.72,63.78,-0.04292118907236997,0.021765528298418935,0.0023004578562071595,9.823442761527089
50003,0.05133548478814605,0.05721856078334954,0.2989548991450132,0.2195824062273889,2869.0,2798.000000000008,0.0,-0.9600000000000009,46.86,45.9,0.02505866075593488,0.07937249291762433,-0.0058830759952034906,10.049202753542284
50041,0.056138685503140495,0.04819493145147061,0.20243896721569946,0.11968318301961922,11256.999999999987,1471.0,1.0,-10.030000000000001,57.94,47.91,2.0350477157533646,0.08275578419608023,0.007943754051669888,9.833544890078388
50129,0.07284748703385108,0.05856252111793822,0.21466026632450777,0.17265999489827902,77788.99999999996,80958.99999999997,0.0,-5.670000000000002,51.81,46.14,-0.03994282067092847,0.04200027142622875,0.014284965915912856,9.812826165714453
50218,0.037381245774653085,0.040586197251294386,0.19275360290944185,0.16439300712128466,12558.00000000001,13349.999999999996,1.0,6.630000000000003,43.4,50.03,-0.06115847215433945,0.028360595788157195,-0.0032049514766413004,9.84815100749666
50502,0.05457728169716452,0.0492819174702586,0.2108857246439913,0.19910461360734183,19205.999999999996,19426.000000000004,0.0,-9.32,52.88,43.56,-0.011389644764358664,0.011781111036649472,0.0052953642269059215,9.846017325381577
51108,0.05837046408428109,0.056458610527241784,0.18749610182068774,0.16208993712847355,44336.00000000001,45002.0,0.0,6.68,46.49,53.17,-0.014909945106516886,0.025406164692214184,0.0019118535570393086,9.80540209664182
51531,0.02795838591954604,0.015159171298635674,0.11354691551704423,0.10055583628094998,1779.0,1979.0,0.0,-1.0300000000000011,43.83,42.8,-0.1065402579367305,0.012991079236094244,0.012799214620910365,9.830840051836129
